MUNI_NUM;MUNI_DESC_I;MUNI_DESC_D;MUNI_DESC_L;MUNI_SECT;MUNI_SECP;MUNI_BLANK;MUNI_NULLS;LIST_NUM;LIST_NAME;LIST_VOTES
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;6;VERDI GRÜNE VËRC;98
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;7;FRATELLI D’ITALIA;24
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;8;LA CIVICA;1
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;9;JWA - WIRTH ANDERLAN;350
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;10;DIE FREIHEITLICHEN;189
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;11;FORZA ITALIA;2
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;12;VITA;82
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;13;CENTRO DESTRA;6
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;14;SVP SÜDTIROLER VOLKSPARTEI;1181
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;10
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;16;FÜR SÜDTIROL MIT WIDMANN;129
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;1;TEAM K;158
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;2;MOVIMENTO 5 STELLE;1
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;3;ENZIAN;12
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;4;STF SÜDTIROLER FREIHEIT;206
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;6;VERDI GRÜNE VËRC;45
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;7;FRATELLI D’ITALIA;12
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;8;LA CIVICA;1
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;9;JWA - WIRTH ANDERLAN;112
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;10;DIE FREIHEITLICHEN;57
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;11;FORZA ITALIA;0
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;12;VITA;22
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;13;CENTRO DESTRA;0
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;14;SVP SÜDTIROLER VOLKSPARTEI;744
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;4
021109;VALLE DI CASIES;GSIES;GSIES;3;3;29;17;16;FÜR SÜDTIROL MIT WIDMANN;61
021110;VANDOIES;VINTL;VINTL;4;4;21;25;1;TEAM K;244
021110;VANDOIES;VINTL;VINTL;4;4;21;25;2;MOVIMENTO 5 STELLE;5
021110;VANDOIES;VINTL;VINTL;4;4;21;25;3;ENZIAN;23
021110;VANDOIES;VINTL;VINTL;4;4;21;25;4;STF SÜDTIROLER FREIHEIT;509
021110;VANDOIES;VINTL;VINTL;4;4;21;25;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021110;VANDOIES;VINTL;VINTL;4;4;21;25;6;VERDI GRÜNE VËRC;93
021110;VANDOIES;VINTL;VINTL;4;4;21;25;7;FRATELLI D’ITALIA;15
021110;VANDOIES;VINTL;VINTL;4;4;21;25;8;LA CIVICA;0
021110;VANDOIES;VINTL;VINTL;4;4;21;25;9;JWA - WIRTH ANDERLAN;257
021110;VANDOIES;VINTL;VINTL;4;4;21;25;10;DIE FREIHEITLICHEN;102
021110;VANDOIES;VINTL;VINTL;4;4;21;25;11;FORZA ITALIA;1
021110;VANDOIES;VINTL;VINTL;4;4;21;25;12;VITA;44
021110;VANDOIES;VINTL;VINTL;4;4;21;25;13;CENTRO DESTRA;1
021110;VANDOIES;VINTL;VINTL;4;4;21;25;14;SVP SÜDTIROLER VOLKSPARTEI;625
021110;VANDOIES;VINTL;VINTL;4;4;21;25;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;11
021110;VANDOIES;VINTL;VINTL;4;4;21;25;16;FÜR SÜDTIROL MIT WIDMANN;74
021111;VARNA;VAHRN;VAHRN;4;4;26;38;1;TEAM K;309
021111;VARNA;VAHRN;VAHRN;4;4;26;38;2;MOVIMENTO 5 STELLE;15
021111;VARNA;VAHRN;VAHRN;4;4;26;38;3;ENZIAN;13
021111;VARNA;VAHRN;VAHRN;4;4;26;38;4;STF SÜDTIROLER FREIHEIT;306
021111;VARNA;VAHRN;VAHRN;4;4;26;38;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;61
021111;VARNA;VAHRN;VAHRN;4;4;26;38;6;VERDI GRÜNE VËRC;223
021111;VARNA;VAHRN;VAHRN;4;4;26;38;7;FRATELLI D’ITALIA;79
021111;VARNA;VAHRN;VAHRN;4;4;26;38;8;LA CIVICA;2
021111;VARNA;VAHRN;VAHRN;4;4;26;38;9;JWA - WIRTH ANDERLAN;138
021111;VARNA;VAHRN;VAHRN;4;4;26;38;10;DIE FREIHEITLICHEN;140
021111;VARNA;VAHRN;VAHRN;4;4;26;38;11;FORZA ITALIA;4
021111;VARNA;VAHRN;VAHRN;4;4;26;38;12;VITA;82
021111;VARNA;VAHRN;VAHRN;4;4;26;38;13;CENTRO DESTRA;14
021111;VARNA;VAHRN;VAHRN;4;4;26;38;14;SVP SÜDTIROLER VOLKSPARTEI;1092
021111;VARNA;VAHRN;VAHRN;4;4;26;38;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;62
021111;VARNA;VAHRN;VAHRN;4;4;26;38;16;FÜR SÜDTIROL MIT WIDMANN;56
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;1;TEAM K;54
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;2;MOVIMENTO 5 STELLE;1
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;3;ENZIAN;7
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;4;STF SÜDTIROLER FREIHEIT;101
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;6;VERDI GRÜNE VËRC;29
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;7;FRATELLI D’ITALIA;4
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;8;LA CIVICA;1
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;9;JWA - WIRTH ANDERLAN;41
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;10;DIE FREIHEITLICHEN;64
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;11;FORZA ITALIA;0
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;12;VITA;15
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;13;CENTRO DESTRA;1
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;14;SVP SÜDTIROLER VOLKSPARTEI;286
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
021112;VERANO;VÖRAN;VÖRAN;1;1;8;22;16;FÜR SÜDTIROL MIT WIDMANN;14
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;1;TEAM K;113
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;2;MOVIMENTO 5 STELLE;0
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;3;ENZIAN;7
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;4;STF SÜDTIROLER FREIHEIT;102
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;6
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;6;VERDI GRÜNE VËRC;49
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;7;FRATELLI D’ITALIA;12
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;8;LA CIVICA;0
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;9;JWA - WIRTH ANDERLAN;89
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;10;DIE FREIHEITLICHEN;27
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;11;FORZA ITALIA;0
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;12;VITA;32
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;13;CENTRO DESTRA;1
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;14;SVP SÜDTIROLER VOLKSPARTEI;302
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;7
021113;VILLABASSA;NIEDERDORF;NIEDERDORF;1;1;16;9;16;FÜR SÜDTIROL MIT WIDMANN;58
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;1;TEAM K;122
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;2;MOVIMENTO 5 STELLE;0
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;3;ENZIAN;7
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;4;STF SÜDTIROLER FREIHEIT;351
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;5
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;6;VERDI GRÜNE VËRC;58
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;7;FRATELLI D’ITALIA;14
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;8;LA CIVICA;0
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;9;JWA - WIRTH ANDERLAN;69
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;10;DIE FREIHEITLICHEN;65
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;11;FORZA ITALIA;0
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;12;VITA;17
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;13;CENTRO DESTRA;1
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;14;SVP SÜDTIROLER VOLKSPARTEI;447
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;3
021114;VILLANDRO;VILLANDERS;VILLANDERS;2;2;8;22;16;FÜR SÜDTIROL MIT WIDMANN;43
021115;VIPITENO;STERZING;STERZING;5;5;25;69;1;TEAM K;594
021115;VIPITENO;STERZING;STERZING;5;5;25;69;2;MOVIMENTO 5 STELLE;12
021115;VIPITENO;STERZING;STERZING;5;5;25;69;3;ENZIAN;7
021115;VIPITENO;STERZING;STERZING;5;5;25;69;4;STF SÜDTIROLER FREIHEIT;417
021115;VIPITENO;STERZING;STERZING;5;5;25;69;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;99
021115;VIPITENO;STERZING;STERZING;5;5;25;69;6;VERDI GRÜNE VËRC;194
021115;VIPITENO;STERZING;STERZING;5;5;25;69;7;FRATELLI D’ITALIA;183
021115;VIPITENO;STERZING;STERZING;5;5;25;69;8;LA CIVICA;8
021115;VIPITENO;STERZING;STERZING;5;5;25;69;9;JWA - WIRTH ANDERLAN;174
021115;VIPITENO;STERZING;STERZING;5;5;25;69;10;DIE FREIHEITLICHEN;93
021115;VIPITENO;STERZING;STERZING;5;5;25;69;11;FORZA ITALIA;14
021115;VIPITENO;STERZING;STERZING;5;5;25;69;12;VITA;42
021115;VIPITENO;STERZING;STERZING;5;5;25;69;13;CENTRO DESTRA;8
021115;VIPITENO;STERZING;STERZING;5;5;25;69;14;SVP SÜDTIROLER VOLKSPARTEI;1009
021115;VIPITENO;STERZING;STERZING;5;5;25;69;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;120
021115;VIPITENO;STERZING;STERZING;5;5;25;69;16;FÜR SÜDTIROL MIT WIDMANN;76
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;1;TEAM K;247
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;2;MOVIMENTO 5 STELLE;3
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;3;ENZIAN;10
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;4;STF SÜDTIROLER FREIHEIT;292
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;8
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;6;VERDI GRÜNE VËRC;112
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;7;FRATELLI D’ITALIA;8
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;8;LA CIVICA;0
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;9;JWA - WIRTH ANDERLAN;120
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;10;DIE FREIHEITLICHEN;113
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;11;FORZA ITALIA;0
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;12;VITA;27
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;13;CENTRO DESTRA;2
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;14;SVP SÜDTIROLER VOLKSPARTEI;829
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;11
021116;VELTURNO;FELDTHURNS;FELDTHURNS;2;2;20;20;16;FÜR SÜDTIROL MIT WIDMANN;46
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;1;TEAM K;61
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;2;MOVIMENTO 5 STELLE;2
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;3;ENZIAN;4
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;4;STF SÜDTIROLER FREIHEIT;57
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;6;VERDI GRÜNE VËRC;57
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;7;FRATELLI D’ITALIA;18
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;8;LA CIVICA;0
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;9;JWA - WIRTH ANDERLAN;53
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;10;DIE FREIHEITLICHEN;20
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;11;FORZA ITALIA;1
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;12;VITA;28
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;13;CENTRO DESTRA;0
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;14;SVP SÜDTIROLER VOLKSPARTEI;463
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;6
021117;LA VALLE;WENGEN;LA VAL;1;1;22;19;16;FÜR SÜDTIROL MIT WIDMANN;30
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;1;TEAM K;39
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;2;MOVIMENTO 5 STELLE;2
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;3;ENZIAN;15
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;4;STF SÜDTIROLER FREIHEIT;67
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;6;VERDI GRÜNE VËRC;17
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;7;FRATELLI D’ITALIA;4
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;8;LA CIVICA;0
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;9;JWA - WIRTH ANDERLAN;78
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;10;DIE FREIHEITLICHEN;55
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;11;FORZA ITALIA;0
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;12;VITA;13
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;13;CENTRO DESTRA;1
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;14;SVP SÜDTIROLER VOLKSPARTEI;179
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;1
021118;SENALE-SAN FELICE;U.L. FRAU IM WALDE-ST. FELIX;U.L. FRAU IM WALDE-ST. FELIX;2;2;11;10;16;FÜR SÜDTIROL MIT WIDMANN;8
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;1;TEAM K;1234
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;2;MOVIMENTO 5 STELLE;81
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;3;ENZIAN;88
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;4;STF SÜDTIROLER FREIHEIT;618
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;513
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;6;VERDI GRÜNE VËRC;3628
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;7;FRATELLI D’ITALIA;339
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;8;LA CIVICA;75
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;9;JWA - WIRTH ANDERLAN;232
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;10;DIE FREIHEITLICHEN;165
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;11;FORZA ITALIA;39
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;12;VITA;175
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;13;CENTRO DESTRA;25
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;14;SVP SÜDTIROLER VOLKSPARTEI;4797
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;95
021120;VOTO PER CORRISPONDENZA;BRIEFWAHL;LITÉ TRES LËTRA;9;9;131;536;16;FÜR SÜDTIROL MIT WIDMANN;404
